MLService,Model,Version,GCC,LCC,PayrollService,System,Client,ABKRS,PERNR,Employee_Status,Employee_Type,Job_Code,WT_401KBT%,WT_401MTCH,WT_DEN,WT_Federal Withholding [USA] ,WT_GTL,WT_Gross_Pay,WT_HLTSAG,WT_HLTSAV,WT_LTD,WT_MED,WT_NEC,WT_Net_Pay,WT_REG,WT_SUI (ER) [USA],WT_State Withholding (Work) [USA],WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3795,On Leave,Regular,111667,0.0,0.0,0.0,0.0,3.72,0.0,3300,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.34,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1418,Active,Regular,102483,487.5,130.0,0.0,259.0,28.84,3250.0,0,0.0,18.53,0.0,81.25,2102.5,3250.0,26.56,125.0,512.68,634.82,280.03,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4325,Terminated,0,0,0.0,0.0,0.0,434.87,0.0,3111.51,0,0.0,0.0,0.0,0.0,2289.39,0.0,91.01,149.22,0.0,822.12,333.7,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3450,Active,Regular,111583,0.0,247.58,0.0,973.72,12.4,6189.3,0,0.0,17.08,0.0,154.73,4088.55,6189.3,0.0,0.0,652.6,1448.15,474.43,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4584,Active,Regular,111880,0.0,159.17,91.6,381.52,10.58,3979.17,6600,275.0,0.0,56.0,99.48,2023.31,3979.17,103.67,142.02,1161.21,794.65,374.78,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5388,Active,Regular,101940,0.0,0.0,7.72,337.49,3.15,3229.17,0,0.0,2.33,17.5,80.73,2618.06,3229.17,59.83,0.0,28.33,582.78,308.64,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2096,Active,Regular,102475,267.75,153.0,5.12,295.92,6.03,3825.0,1000,41.67,0.0,17.5,95.63,2709.41,3825.0,30.17,161.0,373.71,741.88,315.13,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4372,Active,Regular,102474,306.25,175.0,5.73,610.81,8.0,4375.0,3300,137.5,12.08,23.12,109.38,2758.08,4375.0,123.34,188.77,494.76,1122.16,445.92,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,916,Active,Regular,102630,30.53,30.53,10.75,226.57,3.88,3052.09,2000,83.34,4.09,50.48,76.31,2266.84,3052.09,68.16,0.0,336.07,449.18,297.85,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4955,Active,Regular,111824,816.67,204.17,30.53,740.55,41.93,5104.17,6000,250.0,24.76,68.63,127.6,2509.21,5104.17,0.0,0.0,1487.6,1107.36,366.81,2.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4162,Active,Regular,101745,0.0,205.0,0.0,525.8,22.54,5125.0,0,0.0,16.14,0.0,128.13,3086.59,5125.0,0.0,0.0,1118.82,919.59,393.79,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3726,Active,Regular,111735,37.92,37.91,0.0,354.78,15.18,3791.4,0,0.0,0.0,0.0,94.79,3107.5,3791.4,0.0,0.0,37.92,645.98,291.2,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6006,Active,Regular,104086,0.0,0.0,15.67,1028.64,0.0,6666.67,0,0.0,35.13,525.06,0.0,4096.6,6666.67,0.0,461.63,606.35,1963.72,473.45,1.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2689,Active,Regular,102640,477.19,190.88,20.64,397.79,8.1,4771.9,7100,295.84,0.0,87.67,119.29,2733.49,4771.9,12.37,134.09,983.88,1054.53,347.12,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5237,Active,Regular,111879,125.0,75.0,5.8,227.99,1.75,2500.0,0,0.0,1.6,17.5,62.5,1818.07,2500.0,72.4,111.55,153.03,528.9,261.76,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1487,Active,Regular,101421,269.28,134.64,0.0,271.66,8.4,3366.0,0,0.0,10.17,0.0,84.15,1463.95,3366.0,25.65,136.0,1252.19,649.86,271.86,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1985,Active,Regular,102639,405.17,162.07,49.64,311.75,7.25,4051.67,1000,41.67,11.18,31.5,101.3,2748.77,4051.67,14.65,110.01,539.16,763.74,315.76,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5332,Active,Regular,111751,156.26,104.17,20.64,251.9,15.0,5208.34,2500,104.17,0.0,237.09,130.21,3831.56,5208.34,88.38,232.8,520.35,856.43,460.11,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1347,Active,Regular,111661,382.04,109.15,0.0,163.38,6.08,2728.82,0,0.0,8.24,0.0,68.22,1747.0,2728.82,105.57,91.59,517.63,464.19,323.97,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5756,Active,Regular,111661,72.51,48.34,13.57,265.2,2.64,2416.67,0,0.0,0.0,169.91,60.42,1722.19,2416.67,57.1,0.0,258.41,436.07,241.38,2.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3075,Active,Regular,102486,816.67,163.33,49.9,362.37,16.79,4083.34,5000,208.34,0.0,56.0,102.08,2150.08,4083.34,52.5,135.8,1146.1,787.16,341.49,8.08
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3018,Active,Regular,101960,421.15,210.57,27.83,698.35,15.23,5264.26,0,0.0,0.0,334.51,131.61,3152.09,5264.26,87.43,215.69,825.16,1287.01,460.4,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2773,Active,Regular,111661,198.36,113.34,25.45,75.84,6.53,2833.69,0,0.0,8.56,196.6,70.85,1454.59,2833.69,20.47,101.0,1008.9,370.2,225.5,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5365,Active,Regular,102220,0.0,143.5,0.0,1166.74,26.45,3587.52,1000,41.67,11.3,40.54,89.68,1798.94,3587.52,41.82,0.0,351.66,1436.92,312.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1991,Active,Regular,111827,705.51,235.17,61.11,543.92,76.89,5879.17,5000,208.34,0.0,56.0,146.98,3628.85,5879.17,0.0,216.28,1059.68,1190.64,430.44,3.86
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5979,Active,Regular,101421,150.0,0.0,13.0,198.64,3.76,3000.0,0,0.0,0.0,82.08,0.0,2223.85,3000.0,23.53,106.0,249.32,526.83,252.87,4.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,565,Active,Regular,101951,604.17,241.67,16.98,1001.54,51.6,6041.67,0,0.0,19.03,112.84,151.05,3530.85,6041.67,23.79,265.28,787.8,1723.02,479.99,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4449,Active,Regular,111880,294.79,168.45,0.0,524.51,7.65,4211.25,300,12.5,0.0,33.66,105.28,2818.0,4211.25,31.2,198.27,351.29,1041.96,350.38,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2699,Active,Regular,111679,590.34,168.67,21.89,238.74,32.9,4216.67,0,0.0,13.28,685.31,105.42,2084.91,4216.67,27.67,125.0,1506.61,625.15,290.08,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5987,Active,Regular,111757,0.0,0.0,0.0,137.07,1.96,2050.0,0,0.0,2.75,140.17,0.0,1615.6,2050.0,48.43,0.0,151.46,282.94,200.33,5.16
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,161,Active,Regular,101993,0.0,140.25,0.0,485.94,25.59,3506.25,0,0.0,11.04,0.0,87.66,1399.28,3506.25,102.85,134.14,1217.92,889.05,371.82,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2872,Active,Regular,102525,486.67,243.33,0.0,688.38,52.03,6083.34,0,0.0,0.0,0.0,152.08,3228.86,6083.34,13.73,267.24,1429.51,1424.97,483.08,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1479,Active,Regular,102640,0.0,0.0,16.44,409.35,5.5,3331.25,1500,62.5,9.19,80.74,83.28,2117.62,3331.25,85.07,157.87,403.54,810.09,331.84,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2958,Active,Regular,102486,145.0,145.0,13.79,449.24,5.58,3625.0,950,39.59,6.49,69.57,90.63,2345.88,3625.0,19.95,136.0,426.06,853.06,287.77,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3845,Active,Regular,102465,256.67,128.33,59.19,164.22,7.8,3208.34,0,0.0,9.69,158.73,80.21,2151.64,3208.34,80.32,107.21,557.69,499.01,314.2,23.38
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3465,Active,Regular,101530,0.0,280.16,63.04,955.12,0.0,7004.0,7100,295.84,19.33,56.0,175.1,3823.63,7004.0,0.0,318.38,1414.82,1765.55,492.05,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,977,Active,Regular,102634,0.0,166.13,59.19,304.91,11.25,4153.21,7100,295.84,12.54,56.0,103.83,2292.26,4153.21,109.17,141.74,1128.79,732.16,394.68,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5257,Active,Regular,111851,466.67,266.67,0.0,1106.16,0.0,6666.67,0,0.0,0.0,0.0,166.67,4583.12,6666.67,0.0,0.0,466.67,1616.88,510.72,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5408,Active,Regular,110813,416.67,166.67,11.87,506.02,32.25,4166.67,7000,291.67,13.13,68.63,104.17,2543.66,4166.67,1.41,0.0,803.62,819.39,314.78,1.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5396,Active,Regular,102634,188.49,150.79,18.43,310.98,5.24,3769.67,2500,104.17,0.0,56.0,94.25,2444.78,3769.67,12.15,127.0,625.83,699.06,274.27,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2613,Active,Regular,102633,94.38,62.92,5.19,448.36,3.03,3145.84,900,37.5,0.0,17.5,78.65,2085.65,3145.84,90.33,148.19,227.4,832.79,331.51,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4916,Active,Regular,111662,0.0,0.0,5.19,410.45,2.61,2845.66,0,0.0,0.0,21.03,71.14,2011.41,2845.66,67.22,0.0,207.97,626.28,291.19,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4867,Active,Regular,103048,204.17,127.61,14.72,878.34,22.43,5104.17,3300,137.5,16.08,27.83,127.6,2677.22,5104.17,0.0,283.64,886.61,1540.34,378.36,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3356,Active,Regular,102640,0.0,154.03,16.44,563.01,11.03,4104.17,0,0.0,0.0,316.95,102.6,2477.47,4104.17,110.61,173.98,600.39,1026.31,399.93,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1240,Active,Regular,101942,1723.96,275.83,22.57,482.41,0.0,6895.84,6650,277.09,0.0,72.51,172.4,3564.53,6895.84,0.0,219.45,2128.77,1202.54,500.68,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3681,Active,Regular,100908,335.42,134.17,0.0,428.54,12.77,3354.17,2000,83.34,10.57,31.5,83.85,2040.32,3354.17,94.74,143.73,493.79,820.06,345.66,13.08
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5258,Active,Regular,111666,272.71,155.83,27.29,497.92,29.46,3895.84,4000,166.67,0.0,58.17,97.4,2581.27,3895.84,0.0,0.0,535.83,778.74,280.82,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4036,Active,Regular,102474,214.17,107.08,11.4,268.88,3.16,2677.09,1200,50.0,3.59,46.02,66.93,1884.68,2677.09,6.5,0.0,326.83,465.58,214.35,1.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3062,Active,Regular,110810,491.59,115.67,7.72,230.97,10.24,2891.67,3550,147.92,0.0,62.74,72.3,1738.76,2891.67,5.77,0.0,717.2,435.71,220.39,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5939,Active,Regular,111881,450.0,180.0,0.0,394.41,12.45,4500.0,0,0.0,13.59,0.0,112.5,3084.15,4500.0,0.0,212.64,463.59,952.26,345.21,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3026,Active,Regular,102465,214.38,122.5,18.43,400.55,4.85,3062.5,0,0.0,0.0,56.0,76.56,2006.65,3062.5,12.3,134.89,291.63,764.22,249.54,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1158,Active,Regular,110810,421.35,120.38,5.12,336.48,2.85,3009.59,2000,83.34,2.17,17.5,75.24,1747.07,3009.59,102.42,173.71,529.98,732.54,331.89,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2884,Active,Regular,102495,183.75,105.0,91.6,261.05,5.7,2625.0,0,0.0,7.25,77.46,65.63,1513.93,2625.0,62.81,111.1,560.97,550.1,254.72,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,154,Active,Regular,111661,22.54,22.54,0.0,167.24,6.79,2253.13,3550,147.92,7.1,40.54,56.32,1663.97,2253.13,52.85,0.0,265.16,324.0,221.91,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5717,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5829,Active,Regular,111661,21.5,21.5,12.8,137.04,2.43,2150.0,0,0.0,3.85,31.5,53.75,1727.39,2150.0,17.07,53.0,71.37,351.24,190.92,1.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5378,Active,Regular,111758,212.05,121.17,18.43,208.28,3.84,3029.17,3000,125.0,0.0,129.72,75.73,2124.57,3029.17,69.24,0.0,485.2,419.4,289.24,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,408,Active,Regular,102478,108.5,67.81,13.79,360.78,6.08,2712.5,0,0.0,8.19,0.0,67.81,1991.19,2712.5,64.16,0.0,153.67,567.64,280.57,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5758,Active,Regular,111661,159.25,91.0,49.64,93.01,4.5,2275.0,6000,250.0,0.0,231.44,56.88,1284.42,2275.0,14.15,61.0,702.96,287.62,158.24,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6025,Active,Regular,101546,247.92,141.67,27.29,294.48,25.8,3541.67,0,0.0,11.16,158.03,88.55,2336.96,3541.67,97.55,152.81,502.29,702.42,354.66,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3224,Active,Regular,110810,179.96,102.83,5.12,193.25,3.33,2570.84,0,0.0,3.45,17.5,64.27,1803.69,2570.84,15.31,170.49,208.21,558.94,221.89,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4082,Active,Regular,102318,293.13,167.5,14.13,314.94,17.37,4187.5,0,0.0,13.19,281.81,104.68,2381.42,4187.5,114.34,174.19,1017.92,788.16,413.37,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3543,Active,Regular,111662,36.3,36.29,25.45,536.59,6.25,3629.42,1200,50.0,10.02,34.33,90.74,2409.66,3629.42,40.8,0.0,413.95,805.81,310.02,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,707,Active,Regular,102633,447.0,149.0,98.23,268.61,6.45,3725.0,0,0.0,10.28,0.0,93.13,2343.36,3725.0,28.33,139.0,706.47,675.17,295.92,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2251,Active,Regular,100930,348.35,199.05,0.0,430.59,40.64,4976.32,0,0.0,15.68,0.0,124.4,3507.03,4976.32,115.19,201.23,460.05,1009.24,529.98,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3194,Active,Regular,102609,58.79,44.09,5.8,418.28,3.68,2939.31,0,0.0,0.0,20.24,73.48,1996.11,2939.31,16.01,214.98,86.89,856.31,246.07,1.21
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3198,Active,Regular,102051,116.25,96.88,27.29,607.84,15.64,3875.0,0,0.0,11.7,222.43,96.88,1949.88,3875.0,28.99,186.0,857.45,1067.67,302.82,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2224,Active,Regular,104086,0.0,210.83,54.54,332.01,66.99,5270.84,5000,208.34,27.78,82.08,131.77,2951.8,5270.84,0.0,150.42,1459.87,859.17,376.74,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3195,Active,Regular,111662,0.0,15.0,5.12,403.95,5.25,3220.82,500,20.84,8.89,34.33,80.52,2388.91,3220.82,60.13,0.0,185.83,646.08,306.28,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3032,Active,Regular,102484,188.23,150.58,18.72,503.93,6.55,3764.59,6240,260.0,0.0,56.0,94.11,2231.65,3764.59,100.46,160.69,605.59,927.35,363.98,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4119,Active,Regular,102051,0.0,0.0,25.45,565.66,16.22,3972.71,0,0.0,12.51,230.12,99.31,2311.91,3972.71,30.02,174.0,637.63,1023.17,313.53,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4060,Active,Regular,111881,588.17,196.06,30.07,677.64,8.37,4901.38,500,20.84,8.77,65.93,122.53,2920.95,4901.38,0.0,146.4,738.14,1242.29,365.45,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1108,Active,Regular,111635,785.63,209.5,20.64,425.7,9.09,5237.5,2500,104.17,9.38,131.44,130.93,3167.2,5237.5,40.43,201.0,1061.84,1008.46,422.19,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3124,Active,Regular,111664,88.4,88.4,93.52,425.0,12.23,4420.0,4000,166.67,13.35,48.16,110.5,2973.64,4420.0,120.24,194.31,512.57,933.79,434.72,13.15
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3993,Active,Regular,102319,577.5,165.0,18.72,262.29,6.66,4125.0,0,0.0,0.0,0.0,103.13,2789.29,4125.0,136.34,84.64,639.23,696.48,471.64,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2747,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3572,On Leave,Regular,111662,0.0,0.0,0.0,0.0,6.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.68,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3959,Active,Regular,101410,0.0,0.0,0.0,22.42,5.63,2597.7,0,0.0,7.85,949.27,64.94,1231.34,2597.7,5.73,0.0,1218.72,147.64,140.77,17.35
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5680,Active,Regular,111802,156.26,104.17,20.35,277.62,9.0,5208.34,7100,295.84,0.0,185.91,130.21,3905.85,5208.34,0.0,0.0,664.16,638.33,360.71,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,468,Active,Regular,111824,398.13,227.5,29.73,662.82,25.65,5687.5,0,0.0,17.92,0.0,142.19,3628.98,5687.5,0.0,256.69,704.44,1354.08,434.57,2.79
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5801,Active,Regular,111879,103.34,103.33,0.0,256.92,1.85,2583.34,0,0.0,0.0,0.0,64.58,1829.76,2583.34,69.8,118.03,180.85,572.73,278.56,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3627,Active,Regular,102633,252.59,144.33,0.0,322.48,6.2,3608.34,0,0.0,9.96,0.0,90.21,2501.47,3608.34,117.9,152.99,327.89,778.98,409.08,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4786,Active,Regular,101760,182.66,146.12,10.75,547.09,9.45,3653.09,0,0.0,11.03,21.03,91.33,2514.78,3653.09,39.53,0.0,313.9,824.41,316.85,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2533,Active,Regular,111662,0.0,0.0,5.12,517.53,24.3,3378.34,1000,41.67,16.39,40.54,84.46,2321.93,3378.34,51.8,0.0,285.81,770.6,307.17,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5131,Active,Regular,100365,177.09,106.26,5.12,486.62,5.4,3541.67,0,0.0,0.0,17.5,88.54,2412.31,3541.67,7.07,106.75,200.32,929.04,276.64,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3052,Active,Regular,100984,455.87,260.5,12.99,592.23,0.0,6512.39,6500,270.84,19.67,99.62,162.81,4133.59,6512.39,13.8,276.28,1041.02,1337.78,483.07,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1601,Active,Regular,102051,275.49,157.42,16.44,484.99,88.27,3935.46,0,0.0,20.74,160.91,98.39,2600.55,3935.46,0.0,0.0,559.68,775.23,290.24,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4524,Active,Regular,103337,268.78,153.59,98.23,506.23,6.75,3839.65,4000,166.67,0.0,56.0,95.99,2312.83,3839.65,103.12,161.21,589.68,937.14,372.82,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4234,Active,Regular,110814,0.0,191.0,0.0,348.57,9.0,4775.0,7000,291.67,0.0,73.97,119.38,2930.41,4775.0,114.26,191.41,966.71,877.88,452.16,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5796,Active,Regular,111661,26.78,26.78,64.73,227.47,5.93,2677.5,0,0.0,8.09,130.19,66.93,1919.79,2677.5,19.24,0.0,348.57,409.14,214.41,1.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4244,Active,Regular,102609,133.84,133.83,53.42,434.1,5.0,3345.84,1000,41.67,5.99,42.0,83.65,1988.67,3345.84,93.49,166.8,511.75,845.42,341.65,17.35
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,127,Active,Regular,110809,315.34,157.67,18.43,343.57,16.1,3941.67,4000,166.67,12.42,67.3,98.55,2390.79,3941.67,25.59,0.0,925.62,625.26,307.28,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2406,Active,Regular,111666,240.34,137.33,49.64,184.21,5.75,3433.34,5000,208.34,0.0,56.0,85.83,2328.8,3433.34,25.31,119.0,562.26,542.28,268.88,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5114,Active,Regular,111827,845.84,241.67,0.0,848.94,27.6,6041.67,0,0.0,0.0,0.0,151.05,3097.35,6041.67,200.29,233.97,1345.84,1598.48,694.93,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,767,Active,Regular,104084,715.0,114.4,54.38,84.58,18.92,2860.0,0,0.0,13.87,421.71,71.5,1027.44,2860.0,7.95,0.0,1574.11,258.45,195.46,17.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1042,Active,Regular,101976,140.01,93.34,100.15,374.14,20.01,4666.67,0,0.0,0.0,137.02,116.67,3315.99,4666.67,113.59,202.68,435.09,915.59,452.36,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5061,Active,Regular,102634,870.84,158.33,59.19,233.5,10.5,3958.34,5000,208.34,11.95,56.0,98.96,2090.51,3958.34,106.14,126.93,1229.8,638.03,383.74,16.5
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,235,Active,Regular,110810,451.67,112.92,0.0,188.28,9.89,2822.92,0,0.0,8.53,0.0,70.57,1790.75,2822.92,82.86,0.0,491.98,540.19,307.58,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1084,Active,Regular,102051,93.17,69.87,29.73,581.29,20.01,4658.34,0,0.0,14.67,597.0,116.46,2890.67,4658.34,0.0,0.0,876.6,891.07,309.78,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5679,Active,Regular,111881,0.0,0.0,30.22,544.47,72.1,5000.0,0,0.0,28.5,0.0,0.0,3023.69,5000.0,84.61,234.13,821.05,1155.26,461.27,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,281,Active,Regular,102626,0.0,0.0,27.29,193.53,2.44,2311.25,500,20.84,0.0,17.5,57.78,1737.82,2311.25,65.69,111.16,96.95,476.48,250.95,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2134,Active,Regular,111662,42.13,42.12,25.99,224.12,50.49,4212.34,4000,166.67,20.43,74.09,105.31,1829.64,4212.34,116.3,175.55,1678.86,703.84,420.47,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1996,Active,Regular,101941,291.67,166.67,61.11,217.15,17.25,4166.67,6000,250.0,12.58,56.0,104.17,2687.27,4166.67,50.8,166.94,803.91,675.49,342.2,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4593,Active,Regular,111803,0.0,0.0,93.52,417.77,22.08,5031.25,0,0.0,15.85,588.73,125.78,3540.27,5031.25,0.0,0.0,740.6,750.38,332.61,23.25
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6083,Active,Regular,103163,527.0,263.5,26.63,869.59,0.0,6587.5,0,0.0,11.79,0.0,164.68,4156.12,6587.5,0.0,469.1,590.07,1841.31,502.62,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4050,Active,Regular,111662,192.5,110.0,10.91,156.11,27.06,2750.0,0,0.0,14.49,376.54,68.75,1561.9,2750.0,1.87,0.0,855.61,332.49,178.25,17.35
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2307,Active,Regular,110813,0.0,158.1,18.43,263.49,6.3,3952.5,4000,166.67,7.08,56.0,98.81,2618.0,3952.5,134.6,136.48,650.24,684.26,418.89,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4843,Active,Regular,110819,0.0,189.5,20.35,359.72,8.9,4737.5,0,0.0,0.0,56.0,118.43,2887.52,4737.5,161.37,196.63,936.54,913.44,518.46,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,95,Active,Regular,111882,364.59,208.33,26.1,829.57,8.0,5208.34,3550,147.92,0.0,34.14,130.21,3230.89,5208.34,0.0,0.0,764.82,1212.63,383.06,0.87
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5194,Active,Regular,102248,147.35,88.41,7.72,355.79,2.76,2946.88,600,25.0,0.0,17.5,73.68,2040.29,2946.88,84.8,131.43,197.57,709.02,313.81,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4964,Active,Regular,102639,0.0,0.0,14.18,448.39,5.27,3462.5,2000,83.34,0.0,17.5,86.56,2066.73,3462.5,75.48,174.54,516.4,879.37,333.69,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3361,Active,Regular,110816,352.0,176.0,5.66,568.85,6.48,4400.0,3000,125.0,5.9,17.5,110.0,2617.53,4400.0,53.65,189.46,698.9,1083.57,378.91,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5356,Active,Regular,110923,399.59,228.33,20.64,484.8,10.08,5708.34,4000,166.67,10.22,91.5,142.71,3908.48,5708.34,0.0,0.0,914.87,884.99,400.19,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5067,Active,Regular,111663,106.26,70.84,57.3,293.74,13.8,3541.67,2400,100.0,0.0,173.58,88.55,2375.29,3541.67,25.82,141.0,487.82,678.56,273.4,17.54
