MLService,Model,Version,GCC,LCC,Period,PayrollService,System,Client,ABKRS,PERNR,PersArea,EmpGroup,EmpSubgroup,ForPeriod,GenlTaxableAmount,BenEEContrib,401KWages,BaseForBSI,TGEESocSecTax,TaxBaseWage,TaxGrossWage,TBWithholdingTax,REWithholdingTax,EEGTLITaxable,TNTDWithholdingTax,AnnSal,BonusAccrual,ActBaseSal,9GLG,Year,TaxStatus,ExtraTaxAmt,NumExemptions,ExemptInd_R,FedTaxWithholding
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63027840,8368,1,M0,201915,5741.65,-1460.97,5699.85,5724.85,5741.65,5724.85,5724.85,12630.9,12630.9,16.8,50.4,136796.0,1139.97,5699.85,0.0,2019,2,0.0,3,0,367.07
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,264,2440,1,O0,201915,11284.82,-1107.86,6819.04,10490.83,11284.82,10490.83,10642.01,12787.22,12787.22,90.73,181.46,251780.0,7343.58,10490.83,698.95,2019,6,0.0,2,0,1169.74
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003590,US10,1,M0,201915,4468.75,-546.79,4431.67,4456.67,4468.75,4456.67,4456.67,7788.96,7788.96,12.08,24.16,106360.0,709.07,4431.67,454.25,2019,1,0.0,12,0,188.25
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63035446,8581,X,U1,201915,2142.93,0.0,0.0,0.0,0.0,0.0,2142.93,4285.86,4285.86,0.0,0.0,245000.0,0.0,0.0,0.0,2019,2,0.0,2,0,139.98
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63024874,8364,1,M0,201915,3005.82,-404.17,3002.17,3002.17,3005.82,3002.17,3002.17,5196.0,5196.0,3.65,7.3,72052.0,480.35,3002.17,0.0,2019,2,0.0,7,0,89.59
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029492,8455,1,M0,201915,4751.58,-544.08,4718.13,4743.13,4751.58,4743.13,4743.13,8264.62,8264.62,8.45,16.9,113235.0,943.63,4718.13,0.0,2019,2,0.0,3,0,357.71
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63037907,2440,1,78,201915,2611.23,-445.77,2611.23,2611.23,2611.23,2611.23,2611.23,4379.92,4379.92,0.0,0.0,62669.48,0.0,2611.23,0.0,2019,1,0.0,1,0,235.9
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003357,1020,1,M0,201915,5210.53,-773.14,5164.83,5189.83,5210.53,5189.83,5189.83,4445.25,4445.25,20.7,20.7,123956.0,1032.97,5164.83,529.39,2019,1,0.0,0,0,786.13
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029232,8455,1,N0,201915,6108.59,-1058.13,5989.04,6014.04,6108.59,6014.04,6058.92,10161.9,10161.9,49.67,99.34,143737.0,1796.71,5989.04,0.0,2019,2,0.0,1,0,626.02
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029238,8455,1,N0,201915,6381.11,-1234.12,5684.83,5709.83,6381.11,5709.83,6309.83,10076.42,10076.42,71.28,142.56,136436.0,1705.45,5684.83,0.0,2019,1,0.0,0,0,916.44
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63028944,8392,1,N0,201915,7340.59,-51.67,7272.46,7272.46,7340.59,7272.46,7318.96,14539.5,14539.5,21.63,43.26,174539.0,2908.98,7272.46,0.0,2019,1,0.0,0,0,1497.17
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63027342,8365,1,M0,201915,6058.18,-840.34,5878.17,5903.17,6058.18,5903.17,5903.17,5118.9,5118.9,155.01,155.01,141076.0,1175.63,5878.17,0.0,2019,2,0.0,8,0,371.1
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63018664,3428,1,N0,201915,6855.16,-1232.37,6823.42,6823.42,6855.16,6823.42,6823.42,5908.06,5908.06,31.74,31.74,163762.0,2047.03,6823.42,614.1,2019,2,0.0,3,0,730.98
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63041732,242,1,M0,201915,4103.98,-252.48,4053.33,4053.33,4103.98,4053.33,4099.83,7712.18,7712.18,4.15,8.3,97280.0,648.53,4053.33,0.0,2019,2,0.0,2,0,345.56
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,405,865,1,M0,201915,6233.54,-1153.22,6130.0,6155.0,6233.54,6155.0,6155.0,5010.9,5010.9,78.54,78.54,147120.0,1226.0,6130.0,628.33,2019,1,10.0,0,0,931.89
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63035475,8581,X,U1,201915,471.5,0.0,0.0,0.0,0.0,0.0,471.5,471.5,471.5,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,0.0,14,0,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003739,2617,1,M0,201915,8334.67,-746.85,5334.67,5334.67,8334.67,5334.67,8334.67,8334.67,8334.67,0.0,0.0,96500.0,804.17,5334.67,546.8,2019,1,0.0,6,0,1407.59
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63006383,1020,1,M0,201915,4052.21,-556.19,3865.08,3865.08,4052.21,3865.08,4040.08,3565.18,3565.18,12.13,12.13,92762.0,618.41,3865.08,347.85,2019,2,0.0,5,0,247.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025682,3068,1,N0,201915,7865.18,-519.06,7668.42,7693.42,7865.18,7693.42,7831.25,14720.96,14720.96,33.93,67.86,184042.0,2300.53,7668.42,0.0,2019,2,1000.0,4,0,1977.1
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63006646,1036,1,M0,201915,5317.49,-730.51,5249.92,5274.92,5317.49,5274.92,5274.92,4519.71,4519.71,42.57,42.57,125998.0,1049.98,5249.92,262.5,2019,2,0.0,5,0,362.2
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10305326,8056,1,N0,201915,4785.32,-589.28,4776.04,4776.04,4785.32,4776.04,4776.04,8388.92,8388.92,9.28,18.56,114625.0,1432.81,4776.04,382.08,2019,2,0.0,1,0,430.99
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10005041,3272,1,78,201915,2608.64,-363.83,2580.09,2605.09,2608.64,2605.09,2605.09,4597.87,4597.87,3.55,7.1,61922.11,0.0,2580.09,232.21,2019,2,0.0,1,0,173.93
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029460,3068,1,M0,201915,5198.35,-759.75,5132.5,5157.5,5198.35,5157.5,5157.5,9615.38,9615.38,40.85,81.7,123180.0,1026.5,5132.5,0.0,2019,2,0.0,1,0,565.9
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402360,269,1,M0,201915,4181.96,-689.4,4152.67,4177.67,4181.96,4177.67,4177.67,8222.34,8222.34,4.29,8.58,99664.0,664.43,4152.67,373.74,2019,2,0.0,1,0,412.67
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63037797,8603,1,M0,201915,3830.95,-326.91,3730.13,3755.13,3830.95,3755.13,3824.84,3419.5,3419.5,6.11,6.11,89523.0,596.82,3730.13,0.0,2019,1,0.0,0,0,544.89
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63035506,8581,X,U1,201915,193.77,0.0,0.0,0.0,0.0,0.0,193.77,581.31,581.31,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,0.0,0,1,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63022920,2444,1,M0,201915,4271.57,-912.75,4199.38,4224.38,4271.57,4224.38,4224.38,6736.78,6736.78,47.19,94.38,100785.0,839.88,4199.38,377.94,2019,1,0.0,0,0,533.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026202,2444,1,M0,201915,4244.47,-743.85,4211.67,4236.67,4244.47,4236.67,4236.67,10497.66,6993.24,7.8,15.6,101080.0,842.33,4211.67,0.0,2019,1,0.0,0,0,561.86
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63037381,7919,1,M0,201915,3989.66,-738.59,3958.51,3983.51,3989.66,3983.51,3983.51,13414.74,9912.61,6.15,6.15,95004.0,791.7,3958.51,0.0,2019,2,0.0,1,0,252.84
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025624,8612,1,M0,201915,3261.38,-520.76,3231.83,3256.83,3261.38,3256.83,3256.83,5452.03,5452.03,4.55,9.1,77564.0,517.09,3231.83,0.0,2019,2,0.0,0,0,223.16
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045903,8286,1,M0,201915,5034.75,-304.43,5000.0,5025.0,5034.75,5025.0,5025.0,8602.98,8602.98,9.75,19.5,120000.0,1000.0,5000.0,0.0,2019,1,0.0,2,0,667.63
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025280,8370,1,M0,201915,2642.39,-685.01,2593.96,2618.96,2642.39,2618.96,2618.96,4138.26,4138.26,23.43,46.86,62255.0,415.03,2593.96,0.0,2019,2,0.0,4,0,89.13
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040663,2444,1,M0,201915,4371.41,-1189.59,4287.5,4287.5,4371.41,4287.5,4334.0,9583.38,6363.98,37.41,74.82,102900.0,857.5,4287.5,0.0,2019,2,0.0,0,0,306.67
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10401044,3068,1,N0,201915,5603.9,-425.22,5568.5,5593.5,5603.9,5593.5,5593.5,10171.93,10171.93,10.4,20.8,133644.0,1670.55,5568.5,0.0,2019,2,0.0,0,0,627.47
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029264,8455,1,M0,201915,3874.85,-520.96,3844.58,3869.58,3874.85,3869.58,3869.58,6597.24,6597.24,5.27,10.54,92270.0,615.13,3844.58,0.0,2019,2,0.0,1,0,299.67
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63022703,8218,1,M0,201915,4363.85,-887.33,4333.33,4358.33,4363.85,4358.33,4358.33,6942.0,6942.0,5.52,11.04,104000.0,866.67,4333.33,390.0,2019,1,0.0,2,0,479.22
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003298,1020,1,N0,201915,5954.4,-1230.69,5725.33,5750.33,5954.4,5750.33,5925.33,4685.87,4685.87,29.07,29.07,137408.0,1717.6,5725.33,586.85,2019,1,0.0,1,0,801.88
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10401480,3068,1,M0,201915,4123.34,-648.56,4093.13,4118.13,4123.34,4118.13,4118.13,7114.19,7114.19,5.21,10.42,98235.0,818.63,4093.13,368.38,2019,1,0.0,2,0,473.79
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63011681,865,1,M0,201915,4151.79,-263.81,4145.79,4145.79,4151.79,4145.79,4145.79,3819.83,3819.83,6.0,6.0,99499.0,663.33,4145.79,41.46,2019,2,0.0,0,0,387.07
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045125,3068,T,V1,201915,2340.79,0.0,0.0,2340.79,2340.79,2340.79,2194.38,4681.58,4681.58,0.0,0.0,56178.99,0.0,0.0,0.0,2019,2,0.0,1,0,184.73
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63028824,8372,1,M0,201915,3963.6,-293.04,3958.33,3958.33,3963.6,3958.33,3958.33,7347.66,7347.66,5.27,10.54,95000.0,791.67,3958.33,0.0,2019,2,0.0,2,0,323.69
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004073,1036,1,78,201915,2691.44,-343.9,2685.74,2685.74,2691.44,2685.74,2685.74,2313.36,2313.36,5.7,5.7,64457.73,0.0,2685.74,275.29,2019,2,0.0,0,0,202.44
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63003324,865,V,N0,201915,7786.35,-839.48,7752.54,7752.54,7786.35,7752.54,6160.04,7041.41,7041.41,33.81,33.81,186061.0,3101.02,0.0,697.73,2019,2,0.0,6,0,864.82
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025946,8359,1,M0,201915,4691.32,-624.86,4611.21,4636.21,4691.32,4636.21,4636.21,12144.99,8059.92,55.11,110.22,110669.0,737.79,4611.21,0.0,2019,2,250.0,0,0,683.3
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046047,1036,1,78,201915,2489.33,-193.67,2462.75,2487.75,2489.33,2487.75,2487.75,2295.73,2295.73,1.58,1.58,59106.1,0.0,2462.75,0.0,2019,1,0.0,1,0,259.16
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10305068,7919,1,N0,201915,5302.92,-287.32,5255.38,5280.38,5302.92,5280.38,5280.38,18080.06,13112.78,22.54,45.08,126129.0,1576.61,5255.38,210.22,2019,2,0.0,0,0,408.27
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63017568,2444,1,M0,201915,4900.36,-651.97,4890.08,4890.08,4900.36,4890.08,4890.08,8425.84,8425.84,10.28,20.56,117362.0,978.02,4890.08,440.11,2019,2,0.0,0,0,473.55
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10401559,8056,1,N0,201915,6183.87,-905.5,6022.63,6022.63,6183.87,6022.63,6134.42,21034.64,15775.98,49.45,148.35,144543.0,1806.79,6022.63,542.04,2019,1,0.0,0,0,981.35
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63041378,8365,1,M0,201915,2864.28,-280.85,2808.46,2808.46,2864.28,2808.46,2854.96,2854.96,2854.96,9.32,9.32,67403.0,449.35,2808.46,0.0,2019,1,0.0,0,0,420.7
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046417,8286,1,N0,201915,9446.88,-352.05,9375.0,9400.0,9446.88,9400.0,9400.0,18175.12,18175.12,46.88,93.76,225000.0,3750.0,9375.0,0.0,2019,2,0.0,3,0,1451.56
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402794,269,1,N0,201915,6181.82,-720.61,6144.5,6169.5,6181.82,6169.5,6169.5,10530.32,10530.32,12.32,24.64,147468.0,1843.35,6144.5,553.01,2019,2,0.0,3,0,589.54
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63043705,2444,1,78,201915,2188.78,-365.37,2161.13,2186.13,2188.78,2186.13,2186.13,3620.68,3620.68,2.65,5.3,51867.0,0.0,2161.13,0.0,2019,2,0.0,0,0,142.07
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402267,3152,1,M0,201915,5161.28,-626.47,5126.54,5151.54,5161.28,5151.54,5151.54,4301.42,4301.42,9.74,9.74,123037.0,1025.31,5126.54,461.39,2019,2,0.0,5,0,336.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402510,3068,1,M0,201915,4675.35,-925.99,4643.67,4668.67,4675.35,4668.67,4668.67,11947.43,8021.75,6.68,6.68,111448.0,928.73,4643.67,417.93,2019,1,23.0,0,0,616.27
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004865,3363,1,N0,201915,10550.97,-1190.55,9657.56,9854.65,10550.97,9854.65,9854.65,18085.5,18085.5,269.24,538.48,236512.0,3941.87,9854.65,989.9,2019,2,0.0,0,0,1525.35
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10302021,257,1,N0,201915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62495.0,0.0,0.0,0.0,2019,2,0.0,0,0,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025300,8371,1,L0,201915,2872.84,-377.13,2792.11,2792.11,2872.84,2792.11,2838.61,2501.01,2501.01,34.23,34.23,67011.0,0.0,2792.11,0.0,2019,2,0.0,0,0,224.95
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045000,3068,1,M0,201915,3665.68,-265.0,3250.0,3275.0,3665.68,3275.0,3662.5,6865.0,6865.0,3.18,6.36,78000.0,520.0,3250.0,0.0,2019,1,0.0,1,0,501.55
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63042046,8243,1,N0,201915,5622.22,-541.82,5611.67,5611.67,5622.22,5611.67,5611.67,9912.44,9912.44,10.55,21.1,134680.0,1683.5,5611.67,0.0,2019,2,0.0,4,0,483.08
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63011735,1036,1,MS,201915,3264.29,-509.89,3234.25,3259.25,3264.29,3259.25,3259.25,2757.17,2757.17,5.04,5.04,77622.0,970.28,3234.25,291.08,2019,1,0.0,1,0,360.68
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63024674,8466,1,M0,201915,4287.98,-890.38,4276.65,4276.65,4287.98,4276.65,4276.65,6756.16,6756.16,11.33,22.66,102640.0,855.33,4276.65,0.0,2019,2,0.0,1,0,309.2
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040063,3068,1,M0,201915,4565.5,-370.45,4532.5,4557.5,4565.5,4557.5,4557.5,8472.6,8472.6,8.0,16.0,108780.0,906.5,4532.5,0.0,2019,1,0.0,2,0,640.16
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10088795,3068,1,NS,201915,6067.87,-190.13,5925.79,5950.79,6067.87,5950.79,5950.79,9653.2,9653.2,117.08,234.16,142219.0,1777.74,5925.79,237.03,2019,1,0.0,0,0,877.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025842,8341,1,N0,201915,7138.3,-143.0,7054.17,7079.17,7138.3,7079.17,7079.17,13814.02,13814.02,59.13,118.26,169300.0,2116.25,7054.17,0.0,2019,2,100.0,2,0,1089.25
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026700,8364,1,M0,201915,4006.98,-379.82,4001.54,4001.54,4006.98,4001.54,4001.54,7243.44,7243.44,5.44,10.88,96037.0,800.31,4001.54,0.0,2019,1,0.0,1,0,550.88
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003365,1020,1,N0,201915,5665.34,-1046.7,5556.92,5581.92,5665.34,5581.92,5581.92,4602.08,4602.08,83.42,83.42,133366.0,1667.08,5556.92,569.58,2019,1,0.0,0,0,823.77
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63018645,2440,1,78,201915,3357.32,-817.66,4022.81,2776.48,4051.56,2776.48,3353.57,6482.0,6482.0,3.75,7.5,66035.47,0.0,2751.48,362.05,2019,2,10.0,0,0,323.75
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026176,8359,1,M0,201915,5234.86,-793.16,5146.5,5171.5,5234.86,5171.5,5171.5,8988.8,8988.8,63.36,126.72,123516.0,1029.3,5146.5,0.0,2019,1,0.0,0,0,797.93
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004125,2440,1,78,201915,3301.57,-660.19,3246.96,2896.1,3301.57,2896.1,3246.96,5568.96,5568.96,54.61,109.22,69506.5,0.0,2896.1,332.82,2019,2,0.0,2,0,216.97
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003043,865,1,N0,201915,6290.31,-1028.17,6132.29,6157.29,6290.31,6157.29,6272.46,5089.53,5089.53,17.85,17.85,147175.0,1839.69,6132.29,628.56,2019,1,0.0,1,0,898.76
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63004987,1020,1,78,201915,3900.68,-653.61,4491.7,3892.05,4525.33,3892.05,3892.05,3872.65,3872.65,8.63,8.63,92809.22,0.0,3867.05,0.0,2019,1,0.0,7,0,375.09
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63042690,8392,1,M0,201915,3243.13,-262.94,3215.63,3240.63,3243.13,3240.63,3240.63,11913.26,11913.26,2.5,7.5,77175.0,514.5,3215.63,0.0,2019,1,0.0,1,0,409.2
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63023466,2440,1,78,201915,2638.09,-355.72,2635.93,2635.93,2638.09,2635.93,2635.93,4560.42,4560.42,2.16,4.32,63262.31,0.0,2635.93,237.23,2019,1,0.0,0,0,294.25
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63013769,2440,1,78,201915,3074.9,-710.61,3026.72,3026.72,3074.9,3026.72,3026.72,4705.04,4705.04,48.18,96.36,72641.39,0.0,3026.72,272.4,2019,1,0.0,3,0,194.66
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026930,8364,1,N0,201915,6469.18,-748.03,6450.5,6450.5,6469.18,6450.5,6450.5,11404.94,11404.94,18.68,37.36,154812.0,1935.15,6450.5,0.0,2019,6,0.0,1,0,1045.86
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025462,8455,1,M0,201915,3442.14,-839.61,3381.17,3406.17,3442.14,3406.17,3406.17,5133.12,5133.12,35.97,71.94,81148.0,540.99,3381.17,0.0,2019,2,0.0,0,0,232.82
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,165,2440,1,N0,201915,6632.14,-1062.72,6551.67,6576.67,6632.14,6576.67,6576.67,11027.9,11027.9,55.47,110.94,157240.0,1965.5,6551.67,671.55,2019,2,0.0,1,0,721.28
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63033791,8358,1,M0,201915,4244.29,-608.8,4237.58,4237.58,4244.29,4237.58,4237.58,7281.64,7281.64,6.71,13.42,101702.0,847.52,4237.58,0.0,2019,2,0.0,1,0,340.73
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029792,8330,1,M0,201915,250.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,250.0,0.0,0.0,146505.0,0.0,0.0,0.0,2019,2,0.0,1,0,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10100923,3068,1,N0,201915,5799.13,-235.0,5536.88,5561.88,5799.13,5561.88,5665.78,8773.46,8773.46,133.35,266.7,132885.0,1661.06,5536.88,221.48,2019,2,0.0,1,0,435.52
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63028628,8372,1,M0,201915,2805.27,-151.76,2754.71,2754.71,2805.27,2754.71,2801.21,5365.38,5365.38,4.06,8.12,66113.0,440.75,2754.71,0.0,2019,2,50.0,2,0,254.76
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003182,2671,1,M0,201915,4492.14,-478.7,4415.33,4440.33,4492.14,4440.33,4440.33,7741.9,7741.9,51.81,103.62,105968.0,706.45,4415.33,397.38,2019,2,0.0,0,0,398.32
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63039030,8361,1,M0,201915,2617.1,-187.9,2590.0,2615.0,2617.1,2615.0,2615.0,4854.2,4854.2,2.1,4.2,62160.0,414.4,2590.0,0.0,2019,1,0.0,2,0,249.57
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029308,8367,1,M0,201915,5681.12,-698.93,5582.13,5607.13,5681.12,5607.13,5657.77,10031.02,10031.02,23.35,46.7,133971.0,1116.43,5582.13,0.0,2019,2,150.0,0,0,800.12
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025114,8368,1,M0,201915,3755.33,-694.54,3728.67,3728.67,3755.33,3728.67,3728.67,9260.79,9260.79,26.66,79.98,89488.0,596.59,3728.67,0.0,2019,1,0.0,0,0,471.73
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402556,2440,1,N0,201915,5824.37,-765.89,5814.17,5814.17,5824.37,5814.17,5814.17,9996.56,9996.56,10.2,20.4,139540.0,1744.25,5814.17,523.28,2019,2,0.0,4,0,492.33
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63027084,8365,1,M0,201915,6040.81,-719.36,6003.86,6028.86,6040.81,6028.86,6028.86,5235.22,5235.22,11.95,11.95,144093.0,1200.78,6003.86,0.0,2019,2,0.0,0,0,698.46
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63037829,2440,1,N0,201915,6957.39,-986.36,6937.29,6937.29,6957.39,6937.29,6937.29,11503.76,11503.76,20.1,40.2,166495.0,2081.19,6937.29,0.0,2019,2,100.0,0,0,912.12
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63043797,8368,1,L0,201915,2965.9,-175.0,2916.67,2916.67,2965.9,2916.67,2963.17,8364.51,8364.51,2.73,8.19,70000.0,0.0,2916.67,0.0,2019,2,0.0,2,0,217.41
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402021,3152,1,M0,201915,3480.77,-521.93,3449.83,3474.83,3480.77,3474.83,3474.83,2706.77,2706.77,5.94,5.94,82796.0,551.97,3449.83,310.48,2019,2,0.0,3,0,186.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63005759,2440,1,M0,201915,4337.53,-618.12,4328.21,4328.21,4337.53,4328.21,4328.21,7485.34,7485.34,9.32,18.64,103877.0,865.64,4328.21,389.54,2019,2,0.0,7,0,226.95
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10400365,US12,1,NS,201915,7494.93,-1250.77,7384.79,7384.79,7494.93,7384.79,7431.29,12386.7,12386.7,63.64,127.28,177235.0,3692.4,7384.79,664.63,2019,1,0.0,0,0,1205.67
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004694,2444,1,M0,201915,6270.41,-874.83,6193.12,4523.04,6270.41,4523.04,6239.62,10925.02,10925.02,30.79,61.58,108553.0,904.61,4523.04,634.79,2019,1,0.0,0,0,1030.27
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,191,2440,1,N0,201915,7683.04,-1004.3,7592.25,7617.25,7683.04,7617.25,7617.25,13005.06,13005.06,65.79,131.58,182214.0,2277.68,7592.25,778.2,2019,2,0.0,0,0,977.26
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63036165,8365,1,L0,201915,2082.84,-210.58,2079.31,2079.31,2082.84,2079.31,2079.31,1868.73,1868.73,3.53,3.53,49903.0,0.0,2079.31,0.0,2019,2,0.0,0,0,149.08
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402533,7919,1,M0,201915,3259.63,-362.66,3251.83,3251.83,3259.63,3251.83,3251.83,12212.0,9030.17,7.8,15.6,78044.0,520.29,3251.83,292.66,2019,2,0.0,2,0,229.53
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63028506,8371,1,M0,201915,4104.27,-678.57,4049.17,4074.17,4104.27,4074.17,4074.17,3395.6,3395.6,30.1,30.1,97180.0,647.87,4049.17,0.0,2019,1,0.0,2,0,462.64
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402054,3148,1,N0,201915,5780.4,-751.87,5723.25,5723.25,5780.4,5723.25,5769.75,10389.81,10389.81,10.65,10.65,137358.0,1716.98,5723.25,515.09,2019,1,0.0,1,0,922.77
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63041209,8368,1,M0,201915,5232.72,-454.55,5177.17,5177.17,5232.72,5177.17,5223.67,14307.36,14307.36,9.05,27.15,124252.0,1035.43,5177.17,0.0,2019,1,0.0,0,0,863.86
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040688,8392,1,M0,201915,4309.04,-1003.03,4266.67,4291.67,4309.04,4291.67,4291.67,6460.68,6460.68,17.37,34.74,102400.0,853.33,4266.67,0.0,2019,2,0.0,0,0,312.47
